"id","member_id","loan_amnt","funded_amnt","funded_amnt_inv","term","int_rate","installment","grade","sub_grade","emp_title","emp_length","home_ownership","annual_inc","verification_status","issue_d","loan_status","pymnt_plan","url","desc","purpose","title","zip_code","addr_state","dti","delinq_2yrs","earliest_cr_line","inq_last_6mths","mths_since_last_delinq","mths_since_last_record","open_acc","pub_rec","revol_bal","revol_util","total_acc","initial_list_status","out_prncp","out_prncp_inv","total_pymnt","total_pymnt_inv","total_rec_prncp","total_rec_int","total_rec_late_fee","recoveries","collection_recovery_fee","last_pymnt_d","last_pymnt_amnt","next_pymnt_d","last_credit_pull_d","collections_12_mths_ex_med","mths_since_last_major_derog","policy_code","application_type","annual_inc_joint","dti_joint","verification_status_joint","acc_now_delinq","tot_coll_amt","tot_cur_bal","open_acc_6m","open_il_6m","open_il_12m","open_il_24m","mths_since_rcnt_il","total_bal_il","il_util","open_rv_12m","open_rv_24m","max_bal_bc","all_util","total_rev_hi_lim","inq_fi","total_cu_tl","inq_last_12m","Group"
18645038,20817783,25000,25000,25000,"60 months",15.61,602.79,"D","D1","Owner","7 years","MORTGAGE",180000,"Source Verified","Jun-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=18645038",NA,"debt_consolidation","Debt consolidation","069xx","CT",14.52,0,"Aug-1999",0,NA,NA,15,0,34025,83,23,"w",19060.51,19060.51,11453.01,11453.01,5939.49,5513.52,0,0,0,"Jan-2016",602.79,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,210699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41000,NA,NA,NA,"B"
26017706,28470622,19375,19375,19375,"36 months",12.49,648.08,"B","B5","Manager","10+ years","MORTGAGE",48000,"Not Verified","Aug-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=26017706",NA,"debt_consolidation","Debt consolidation","172xx","PA",29.6,0,"Dec-2001",0,NA,NA,11,0,13149,70.7,21,"w",11646.7,11646.7,10369.28,10369.28,7728.3,2640.98,0,0,0,"Dec-2015",648.08,"Jan-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,856,208121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18600,NA,NA,NA,"B"
660734,845052,2300,2300,2300,"36 months",13.43,77.98,"C","C3","RedVentures","4 years","RENT",68000,"Verified","Feb-2011","Charged Off","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=660734",NA,"debt_consolidation","A New Beginning","331xx","FL",18,0,"Sep-2003",2,36,NA,9,0,5008,32.3,15,"f",0,0,330.1,330.1,158.03,75.25,0,96.82,0.94,"May-2011",77.98,NA,"Nov-2013",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
573283,737386,8000,8000,8000,"60 months",18.67,206.08,"F","F2","Prime Time Sports Camps","6 years","RENT",30000,"Not Verified","Oct-2010","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=573283",NA,"educational","The Journey","926xx","CA",5.56,0,"Aug-2006",2,NA,NA,5,0,5770,55,5,"f",0,0,9402.2,9402.2,8000,1402.2,0,0,0,"Oct-2011",7142.42,NA,"Feb-2015",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
9454644,11286791,21000,21000,21000,"60 months",16.24,513.37,"C","C5","Store Manager","10+ years","MORTGAGE",90000,"Verified","Jan-2014","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=9454644",NA,"debt_consolidation","Credit Card Payoff Loan","648xx","MO",24.04,0,"Dec-2001",2,NA,NA,16,0,52331,89.9,43,"w",0,0,25586.31,25586.31,21000,4586.31,0,0,0,"Jul-2015",17255.89,NA,"Dec-2015",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,269906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58200,NA,NA,NA,"B"
64017354,68448067,12000,12000,11875,"60 months",18.2,306.03,"E","E1","OTR Driver","< 1 year","MORTGAGE",72840,"Source Verified","Nov-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=64017354",NA,"debt_consolidation","Debt consolidation","272xx","NC",14.72,0,"Jul-2006",1,64,NA,9,0,11569,85.1,20,"f",11750.06,11627.66,599.93,593.68,249.94,349.99,0,0,0,"Jan-2016",306.03,"Feb-2016","Jan-2016",0,64,1,"INDIVIDUAL",NA,NA,NA,0,0,26269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13600,NA,NA,NA,"B"
617449,791607,14000,10375,10325,"36 months",10.36,336.53,"B","B5","TMP Worldwide","2 years","MORTGAGE",59000,"Source Verified","Nov-2010","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=617449","Borrower added on 11/23/10 > This loan will help me pay off my high interest credit card balance. I work as a graphic designer at Advertising agency and it is a good stable job. I have been paying extra $400/month on one of my credit card but it hasn't helped since interest rate is too high. This loan will help me tremendously to reach my goal of getting rid of debt in 3 years. Thank you!<br/>","debt_consolidation","Pay off credit cards","088xx","NJ",18.33,0,"Dec-2000",0,78,NA,17,0,24142,59.4,24,"f",0,0,12114.06,12055.68,10375,1739.06,0,0,0,"Dec-2013",345.91,NA,"Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
7645594,9327694,30075,30075,30025,"60 months",19.52,788.8,"D","D4","General Manager","5 years","RENT",67750,"Verified","Oct-2013","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=7645594",NA,"debt_consolidation","Consolidation Loan","152xx","PA",25.35,0,"Nov-2001",0,NA,NA,9,0,7031,29.8,21,"f",20020.06,19986.78,21296.32,21260.92,10054.94,11241.38,0,0,0,"Jan-2016",788.8,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,53566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23600,NA,NA,NA,"B"
43286428,46303181,21000,21000,21000,"36 months",13.99,717.63,"C","C4","Business Analyst","8 years","RENT",57000,"Source Verified","Mar-2015","In Grace Period","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=43286428",NA,"debt_consolidation","Debt consolidation","330xx","FL",21.08,0,"Apr-2005",0,NA,NA,10,0,17879,70.1,16,"w",16540.83,16540.83,6426.03,6426.03,4459.17,1966.86,0,0,0,"Dec-2015",717.63,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,51715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25500,NA,NA,NA,"B"
55941273,59603099,19200,19200,19200,"60 months",7.89,388.3,"A","A5","Account Manager","2 years","MORTGAGE",75000,"Not Verified","Aug-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=55941273",NA,"credit_card","Credit card refinancing","787xx","TX",23.25,1,"Jan-2000",0,23,NA,15,0,11132,26.7,45,"w",17873.35,17873.35,1933.08,1933.08,1326.65,606.43,0,0,0,"Jan-2016",388.3,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,112965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41700,NA,NA,NA,"B"
8636865,10408838,6000,6000,6000,"36 months",22.4,230.39,"E","E3","Director","10+ years","RENT",190000,"Verified","Nov-2013","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=8636865",NA,"moving","Moving Expenses","079xx","NJ",9.21,4,"Jul-1984",1,13,NA,18,0,7517,48.2,51,"f",0,0,6329.17,6329.17,6000,329.17,0,0,0,"Feb-2014",5868.86,NA,"Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,50686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15600,NA,NA,NA,"B"
31226902,33800104,25000,25000,25000,"36 months",7.69,779.84,"A","A4","Security Specialist","10+ years","MORTGAGE",90000,"Source Verified","Oct-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=31226902",NA,"debt_consolidation","Debt consolidation","945xx","CA",30,0,"May-1992",0,NA,NA,16,0,41253,56.7,23,"f",15276.79,15276.79,11676.24,11676.24,9723.21,1953.03,0,0,0,"Jan-2016",779.84,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,74293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72700,NA,NA,NA,"B"
46194753,49302487,16000,16000,16000,"36 months",14.65,551.91,"C","C5","inventory manager","4 years","MORTGAGE",67000,"Source Verified","Apr-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=46194753",NA,"home_improvement","Home improvement","305xx","GA",8.76,0,"Jun-2004",0,57,70,13,1,1384,11.3,24,"f",12629.55,12629.55,4941.15,4941.15,3370.45,1570.7,0,0,0,"Jan-2016",551.91,"Feb-2016","Jan-2016",0,57,1,"INDIVIDUAL",NA,NA,NA,0,1834,178333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12200,NA,NA,NA,"B"
6160505,7642628,16800,16800,16800,"36 months",11.55,554.4,"B","B3","Valley Veterinary Hospital","10+ years","RENT",39000,"Not Verified","Jul-2013","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=6160505",NA,"credit_card","Credit Card Fix","989xx","WA",12.98,0,"Dec-2002",0,NA,117,7,1,5409,54.1,17,"w",0,0,17851.24,17851.24,16800,1051.24,0,0,0,"Feb-2014",14524.84,NA,"Feb-2014",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,20599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000,NA,NA,NA,"B"
1412225,1661885,15000,15000,14975,"36 months",19.72,555.32,"D","D5","Alion Science & Technology","7 years","MORTGAGE",110630,"Verified","Jul-2012","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1412225","Borrower added on 07/09/12 > I need to consolidate and pay off credit cards that have high interest rates up to 29.9%; and need to pay off a large loan with Western Sky that has an extreme interest rate. This loan will be an Improvement Loan to properly manage my debt and eliminate a long term commitment.<br>","debt_consolidation","Improvement","224xx","VA",27.89,1,"Mar-1994",2,23,NA,19,0,12430,94.2,52,"f",0,0,19987.9701259,19954.69,15000,4987.97,0,0,0,"Aug-2015",561.13,NA,"Aug-2015",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
65741544,70374266,25000,25000,25000,"60 months",20.99,676.2,"E","E5","attorney","10+ years","MORTGAGE",150000,"Verified","Dec-2015","Issued","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=65741544",NA,"renewable_energy","Green loan","787xx","TX",14.34,0,"Jan-1959",1,NA,NA,10,0,14549,73.5,21,"w",25000,25000,0,0,0,0,0,0,0,NA,0,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,349168,0,4,0,4,14,37830,67.2,1,1,8493,71,19800,1,1,3,"B"
24084859,26477748,4125,4125,4125,"36 months",6.03,125.55,"A","A1","Purchasing Manager","< 1 year","MORTGAGE",70000,"Not Verified","Aug-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=24084859",NA,"debt_consolidation","Debt consolidation","972xx","OR",9.07,0,"Feb-1997",0,70,NA,7,0,4898,18.6,14,"f",2269.56,2269.56,2134.35,2134.35,1855.44,278.91,0,0,0,"Jan-2016",125.55,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,248186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26400,NA,NA,NA,"B"
58532795,62373528,5000,5000,5000,"36 months",15.61,174.83,"D","D1",NA,"n/a","MORTGAGE",44000,"Verified","Aug-2015","In Grace Period","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=58532795",NA,"debt_consolidation","Debt consolidation","301xx","GA",34.83,0,"Apr-2001",1,NA,74,8,1,17339,94.7,12,"f",4552.2,4552.2,694.98,694.98,447.8,247.18,0,0,0,"Dec-2015",174.83,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,1458,147894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18300,NA,NA,NA,"B"
41880754,44837493,15200,15200,15200,"36 months",6.92,468.78,"A","A4","Office Supervisor/Medical Coder","10+ years","RENT",55000,"Not Verified","Feb-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=41880754",NA,"debt_consolidation","Debt consolidation","027xx","MA",23.7,0,"Oct-1994",0,NA,NA,9,0,14902,64.2,28,"w",11288.29,11288.29,4676.11,4676.11,3911.71,764.4,0,0,0,"Dec-2015",468.78,"Jan-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,33576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23200,NA,NA,NA,"B"
45515321,48613084,4000,4000,4000,"36 months",9.99,129.05,"B","B3",NA,"n/a","RENT",35000,"Source Verified","Apr-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=45515321",NA,"debt_consolidation","Debt consolidation","125xx","NY",3.53,0,"Jul-1999",0,NA,NA,4,0,4398,73.3,7,"w",3211.31,3211.31,1027.96,1027.96,788.69,239.27,0,0,0,"Dec-2015",129.05,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,4398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6000,NA,NA,NA,"B"
60585561,64606286,16000,16000,16000,"36 months",12.29,533.65,"C","C1","president","1 year","RENT",80000,"Not Verified","Sep-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=60585561",NA,"debt_consolidation","Debt consolidation","070xx","NJ",8.51,0,"Apr-2005",0,NA,NA,6,0,19608,54.9,6,"w",14497.99,14497.99,2112.75,2112.75,1502.01,610.74,0,0,0,"Jan-2016",533.65,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,22983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35700,NA,NA,NA,"B"
65272380,69858130,13125,13125,13125,"60 months",9.99,278.81,"B","B3","Construction Assistant","8 years","MORTGAGE",49000,"Not Verified","Nov-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=65272380",NA,"credit_card","Credit card refinancing","774xx","TX",31.23,0,"Jun-2008",0,NA,NA,12,0,3122,17.5,18,"w",12955.46,12955.46,264.24,264.24,169.54,94.7,0,0,0,"Jan-2016",278.81,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,191766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17800,NA,NA,NA,"B"
7937327,9659318,5375,5375,5375,"36 months",17.76,193.68,"D","D1",NA,"n/a","RENT",19200,"Verified","Oct-2013","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=7937327","Borrower added on 10/14/13 > This loan is to pay off credit card debts and others things<br>","debt_consolidation","credit card debts","481xx","MI",24.88,0,"Jan-2006",1,NA,NA,10,0,11220,64.3,11,"f",1787.79,1787.79,5035.6,5035.6,3587.21,1448.39,0,0,0,"Jan-2016",193.68,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,11220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15800,NA,NA,NA,"B"
1489732,1749460,12175,12175,12175,"36 months",14.33,418.07,"C","C1","Macy's Inc.","4 years","RENT",35000,"Not Verified","Sep-2012","Charged Off","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1489732",NA,"debt_consolidation","debt consolidation","021xx","MA",21.35,0,"Aug-2005",1,NA,NA,11,0,8237,39,18,"f",0,0,14113.68,14113.68,11172.1,2941.58,0,0,0,"Oct-2015",108,NA,"Dec-2015",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,12152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21100,NA,NA,NA,"B"
17553239,19705770,4500,4500,4500,"36 months",6.49,137.91,"A","A2",NA,"n/a","RENT",40000,"Verified","Jun-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=17553239",NA,"credit_card","Credit card refinancing","950xx","CA",3.06,0,"Sep-1996",0,33,NA,4,0,3872,43.5,15,"w",2233.8,2233.8,2620.29,2620.29,2266.2,354.09,0,0,0,"Jan-2016",137.91,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,3872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8900,NA,NA,NA,"B"
7638498,9320452,8000,8000,8000,"36 months",18.55,291.44,"D","D2","Chef","6 years","MORTGAGE",58000,"Not Verified","Oct-2013","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=7638498","Borrower added on 10/01/13 > I would like to refi my condo. I owe 56k, with the house appraising close to 70k, and need 25% equity to refi in Florida.  I'm a few thousand short. A refi would save me $500 a month. Also need a new ac unit. 2500$<br>","home_improvement","New AC & refi","329xx","FL",18.21,0,"Jan-2000",3,79,NA,5,0,3599,94.7,13,"f",0,0,10069.8956627,10069.9,8000,2069.9,0,0,0,"Aug-2015",3950.06,NA,"Aug-2015",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,365,20087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3800,NA,NA,NA,"B"
1473206,1730403,30000,30000,30000,"60 months",11.67,662.35,"B","B4","Firefighter","10+ years","MORTGAGE",95000,"Verified","Aug-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1473206",NA,"debt_consolidation","Debt consolidation","860xx","AZ",18.36,0,"Apr-1994",2,NA,NA,11,0,55957,58.1,30,"f",23184.98,23184.98,11259.95,11259.95,6815.02,4444.93,0,0,0,"Jan-2016",662.35,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,426666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75600,NA,NA,NA,"B"
38162164,40945929,15000,15000,15000,"60 months",14.31,351.44,"C","C4","programming consultant","10+ years","MORTGAGE",93734,"Not Verified","Jan-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=38162164",NA,"debt_consolidation","Debt consolidation","604xx","IL",10.21,1,"Jun-1983",1,17,NA,15,0,4393,41.1,36,"f",12787.86,12787.86,4193.43,4193.43,2212.14,1981.29,0,0,0,"Jan-2016",351.44,"Feb-2016","Jan-2016",0,17,1,"INDIVIDUAL",NA,NA,NA,0,0,241518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10700,NA,NA,NA,"B"
3355990,4169507,21000,21000,20975,"36 months",14.09,718.65,"B","B5","Giant Food Stores","10+ years","MORTGAGE",87000,"Verified","Feb-2013","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3355990",NA,"debt_consolidation","Consolidation","190xx","PA",19.24,1,"Jun-1998",3,16,NA,10,0,12105,90.3,44,"f",0,0,25423.6250391,25393.38,21000,4423.63,0,0,0,"Jul-2015",1281.56,NA,"Jan-2016",0,24,1,"INDIVIDUAL",NA,NA,NA,0,0,362103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13400,NA,NA,NA,"B"
15610681,17703108,10400,10400,10300,"60 months",15.61,250.76,"C","C5","Nurse","10+ years","RENT",56000,"Source Verified","May-2014","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=15610681",NA,"debt_consolidation","Debt consolidation","197xx","DE",15.02,0,"May-2003",2,NA,NA,8,0,3330,20.8,19,"f",0,0,12174.33,12057.27,10400,1774.33,0,0,0,"Jul-2015",8914.45,NA,"Dec-2015",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,24235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16000,NA,NA,NA,"B"
57025137,60737888,13000,13000,13000,"36 months",12.69,436.09,"C","C2","SUPPORT STAFF","10+ years","RENT",41000,"Verified","Aug-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=57025137",NA,"debt_consolidation","Debt consolidation","100xx","NY",10.1,0,"Nov-2007",3,NA,NA,12,0,5563,30,17,"w",11475.02,11475.02,2193.67,2193.67,1524.98,668.69,0,0,0,"Jan-2016",436.09,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,9477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18350,NA,NA,NA,"B"
6254978,7767108,15000,15000,15000,"36 months",9.71,481.97,"B","B1","Hub Labels","8 years","MORTGAGE",80000,"Not Verified","Jul-2013","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=6254978","Borrower added on 07/10/13 > We have begun a plan to become debt free. We are currently paying anywhere from 20 to 25% on our credit cards, and although we have no issues paying the monthly bills plus extra above the minimum payment, it makes good financial sense to combine them into one loan with a lower interest rate.<br>","debt_consolidation","Consolidation","217xx","MD",8.18,0,"Dec-2005",0,NA,NA,8,0,14458,71.6,13,"f",2816.09,2816.09,14453.22,14453.22,12183.91,2269.31,0,0,0,"Jan-2016",481.97,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,257503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200,NA,NA,NA,"B"
38162571,40946358,19650,19650,19650,"60 months",22.99,553.83,"F","F1","Secretary","10+ years","MORTGAGE",58000,"Not Verified","Jan-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=38162571",NA,"debt_consolidation","Debt consolidation","081xx","NJ",26.03,1,"Jun-2002",2,14,NA,17,0,30636,55.8,25,"f",17282.34,17282.34,6595.77,6595.77,2367.66,4228.11,0,0,0,"Jan-2016",553.83,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,216969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54900,NA,NA,NA,"B"
52768311,56268028,20000,20000,20000,"36 months",7.26,619.93,"A","A4","Lead HVAC","8 years","MORTGAGE",120000,"Verified","Jul-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=52768311",NA,"debt_consolidation","Debt consolidation","851xx","AZ",11.92,0,"Jan-2002",0,27,NA,9,0,15451,29.8,32,"w",16960.78,16960.78,3711.51,3711.51,3039.22,672.29,0,0,0,"Jan-2016",619.93,"Feb-2016","Jan-2016",0,27,1,"INDIVIDUAL",NA,NA,NA,0,0,174625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51900,NA,NA,NA,"B"
5938741,7411161,16000,16000,16000,"60 months",16.78,395.76,"C","C5","Flavor & Fragrance Specialties","6 years","RENT",50545,"Verified","Jul-2013","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=5938741",NA,"debt_consolidation","Road to Breathing Easier","076xx","NJ",13.11,0,"Dec-2000",0,NA,NA,10,0,13411,64.5,26,"f",0,0,19752.5252013,19752.53,16000,3752.53,0,0,0,"Jan-2015",13024.82,NA,"Sep-2015",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,56292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20800,NA,NA,NA,"B"
58101279,61905012,26400,26400,26350,"36 months",16.55,935.34,"D","D2","RN","1 year","MORTGAGE",75000,"Source Verified","Aug-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=58101279",NA,"other","Other","729xx","AR",24.29,0,"Jul-1999",2,NA,NA,24,0,14354,29.7,47,"f",24067.33,24021.75,3899.14,3891.76,2332.67,1566.47,0,0,0,"Jan-2016",935.34,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,187848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48300,NA,NA,NA,"B"
18895673,21078319,33300,33300,33300,"36 months",12.99,1121.85,"C","C1","Software Engineer","3 years","RENT",120000,"Verified","Jun-2014","Late (31-120 days)","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=18895673",NA,"credit_card","Credit card refinancing","100xx","NY",3.18,0,"Dec-2007",0,NA,NA,10,0,10864,42.9,20,"w",20077.16,20077.16,17949.6,17949.6,13222.84,4726.76,0,0,0,"Oct-2015",1121.85,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,10864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25300,NA,NA,NA,"B"
30175739,32718959,11375,11375,11375,"36 months",13.98,388.67,"C","C3","Manager","10+ years","RENT",76595,"Not Verified","Oct-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=30175739",NA,"debt_consolidation","Debt consolidation","794xx","TX",3.98,0,"Feb-2004",1,47,NA,8,0,6962,49.4,14,"f",7504.25,7504.25,5432.55,5432.55,3870.75,1561.8,0,0,0,"Dec-2015",388.67,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,600,6962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14100,NA,NA,NA,"B"
38222417,41006188,8000,8000,8000,"36 months",13.66,272.11,"C","C3","Training specialist","4 years","RENT",40019,"Verified","Jan-2015","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=38222417",NA,"debt_consolidation","Debt consolidation","231xx","VA",22.45,0,"Nov-2003",2,79,82,13,1,4224,24.7,33,"f",0,0,8176.63,8176.63,8000,176.63,0,0,0,"Mar-2015",7916.66,NA,"Jul-2015",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,28499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17100,NA,NA,NA,"B"
55909312,59571080,25000,25000,25000,"60 months",9.99,531.06,"B","B3","Chief Financial Officer","3 years","MORTGAGE",176000,"Not Verified","Aug-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=55909312",NA,"debt_consolidation","Debt consolidation","117xx","NY",15.89,0,"Jan-1987",0,57,NA,13,0,44774,76,30,"w",23358.22,23358.22,2627.55,2627.55,1641.78,985.77,0,0,0,"Jan-2016",531.06,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,412017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58900,NA,NA,NA,"B"
65663878,70296645,1200,1200,1200,"36 months",13.18,40.54,"C","C3",NA,"n/a","RENT",10050,"Verified","Nov-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=65663878",NA,"other","Other","403xx","KY",31.78,0,"Sep-2010",1,NA,NA,8,0,4836,57.6,10,"w",1172.64,1172.64,39.66,39.66,27.36,12.3,0,0,0,"Dec-2015",40.54,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,13988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8400,NA,NA,NA,"B"
